acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.412,0.448,0.762,2.555,-3.535,0.735,chopping
-0.409,0.452,0.757,2.555,-3.535,0.735,chopping
-0.408,0.457,0.759,2.677,-3.115,0.42,chopping
-0.41,0.455,0.757,2.677,-3.115,0.42,chopping
-0.41,0.455,0.757,2.94,-3.062,0.14,chopping
-0.41,0.451,0.76,2.94,-3.062,0.14,chopping
-0.41,0.451,0.76,3.29,-3.29,0.087,chopping
-0.411,0.443,0.76,3.29,-3.29,0.087,chopping
-0.411,0.443,0.76,3.727,-3.307,0.35,chopping
-0.412,0.438,0.76,3.727,-3.307,0.35,chopping
-0.412,0.438,0.76,4.235,-2.327,0.822,chopping
-0.412,0.437,0.758,4.235,-2.327,0.822,chopping
-0.412,0.437,0.758,4.882,-0.682,1.19,chopping
-0.412,0.445,0.758,4.882,-0.682,1.19,chopping
-0.412,0.445,0.758,5.635,0.56,1.347,chopping
-0.411,0.453,0.757,5.635,0.56,1.347,chopping
-0.411,0.453,0.757,6.317,0.752,1.12,chopping
-0.407,0.458,0.757,6.317,0.752,1.12,chopping
-0.407,0.458,0.757,6.667,0.63,0.525,chopping
-0.404,0.464,0.758,6.667,0.63,0.525,chopping
-0.4,0.465,0.759,6.79,0.157,-0.175,chopping
-0.396,0.458,0.753,6.79,0.157,-0.175,chopping
-0.396,0.458,0.753,6.562,-0.157,-0.7,chopping
-0.393,0.46,0.759,6.562,-0.157,-0.7,chopping
-0.393,0.46,0.759,5.932,-0.437,-1.015,chopping
-0.391,0.465,0.762,5.932,-0.437,-1.015,chopping
-0.391,0.465,0.762,5.127,-0.682,-0.927,chopping
-0.392,0.471,0.761,5.127,-0.682,-0.927,chopping
-0.392,0.471,0.761,4.287,-1.4,-0.577,chopping
-0.395,0.468,0.755,4.287,-1.4,-0.577,chopping
-0.395,0.468,0.755,3.605,-2.642,-0.175,chopping
-0.395,0.467,0.757,3.605,-2.642,-0.175,chopping
-0.395,0.467,0.757,3.307,-3.552,0.227,chopping
-0.394,0.463,0.757,3.307,-3.552,0.227,chopping
-0.394,0.463,0.757,3.465,-3.29,0.525,chopping
-0.394,0.465,0.756,3.465,-3.29,0.525,chopping
-0.394,0.465,0.756,3.92,-2.397,0.682,chopping
-0.398,0.468,0.756,3.92,-2.397,0.682,chopping
-0.401,0.467,0.756,3.92,-2.397,0.682,chopping
-0.401,0.467,0.756,4.427,-2.327,0.42,chopping
-0.401,0.466,0.757,4.427,-2.327,0.42,chopping
-0.401,0.466,0.757,4.655,-2.59,-0.227,chopping
-0.397,0.469,0.759,4.655,-2.59,-0.227,chopping
-0.397,0.469,0.759,4.462,-3.097,-1.155,chopping
-0.391,0.471,0.759,4.462,-3.097,-1.155,chopping
