acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.086,0.46,0.839,3.937,-10.045,-5.88,pick_drop
-0.088,0.457,0.838,3.937,-10.045,-5.88,pick_drop
-0.088,0.457,0.838,3.377,-11.2,-6.055,pick_drop
-0.094,0.455,0.849,3.377,-11.2,-6.055,pick_drop
-0.094,0.455,0.849,2.975,-12.88,-6.405,pick_drop
-0.101,0.454,0.86,2.975,-12.88,-6.405,pick_drop
-0.101,0.454,0.86,3.027,-13.107,-6.79,pick_drop
-0.106,0.457,0.871,3.027,-13.107,-6.79,pick_drop
-0.106,0.457,0.871,3.465,-11.725,-6.877,pick_drop
-0.11,0.457,0.874,3.465,-11.725,-6.877,pick_drop
-0.11,0.457,0.874,4.112,-8.82,-6.247,pick_drop
-0.108,0.457,0.87,4.112,-8.82,-6.247,pick_drop
-0.102,0.463,0.861,4.112,-8.82,-6.247,pick_drop
-0.102,0.463,0.861,4.55,-6.265,-5.582,pick_drop
-0.1,0.462,0.847,4.55,-6.265,-5.582,pick_drop
-0.1,0.462,0.847,4.427,-5.95,-5.057,pick_drop
-0.1,0.462,0.845,4.427,-5.95,-5.057,pick_drop
-0.1,0.462,0.845,3.832,-6.352,-4.62,pick_drop
-0.103,0.46,0.848,3.832,-6.352,-4.62,pick_drop
-0.103,0.46,0.848,3.342,-7.105,-4.182,pick_drop
-0.106,0.456,0.857,3.342,-7.105,-4.182,pick_drop
-0.106,0.456,0.857,3.272,-8.837,-3.92,pick_drop
-0.114,0.453,0.884,3.272,-8.837,-3.92,pick_drop
-0.114,0.453,0.884,3.955,-12.722,-3.762,pick_drop
-0.107,0.45,0.875,3.955,-12.722,-3.762,pick_drop
-0.107,0.45,0.875,3.552,-14.455,-2.992,pick_drop
-0.096,0.438,0.842,3.552,-14.455,-2.992,pick_drop
-0.096,0.438,0.842,2.012,-14.735,-2.292,pick_drop
-0.084,0.435,0.803,2.012,-14.735,-2.292,pick_drop
-0.089,0.441,0.811,-0.857,-21.035,-1.487,pick_drop
-0.106,0.415,0.827,-0.857,-21.035,-1.487,pick_drop
-0.106,0.415,0.827,-4.252,-36.662,-2.327,pick_drop
-0.13,0.38,0.907,-4.252,-36.662,-2.327,pick_drop
-0.13,0.38,0.907,-5.67,-41.667,-3.972,pick_drop
-0.144,0.383,0.97,-5.67,-41.667,-3.972,pick_drop
-0.144,0.383,0.97,-3.85,-33.057,-4.672,pick_drop
-0.122,0.347,0.94,-3.85,-33.057,-4.672,pick_drop
-0.122,0.347,0.94,-0.525,-20.3,-3.815,pick_drop
-0.106,0.348,0.925,-0.525,-20.3,-3.815,pick_drop
-0.106,0.348,0.925,1.522,-6.825,-4.287,pick_drop
-0.098,0.387,0.927,1.522,-6.825,-4.287,pick_drop
-0.098,0.387,0.927,3.08,-1.75,-4.707,pick_drop
-0.093,0.392,0.908,3.08,-1.75,-4.707,pick_drop
-0.093,0.392,0.908,3.955,-2.065,-5.18,pick_drop
-0.09,0.397,0.89,3.955,-2.065,-5.18,pick_drop
-0.09,0.397,0.89,4.427,-2.24,-5.18,pick_drop
-0.093,0.407,0.893,4.427,-2.24,-5.18,pick_drop
-0.093,0.414,0.891,4.97,-2.537,-4.62,pick_drop
-0.098,0.424,0.882,4.97,-2.537,-4.62,pick_drop
-0.098,0.424,0.882,5.285,-2.695,-3.71,pick_drop
-0.099,0.434,0.877,5.285,-2.695,-3.71,pick_drop
-0.099,0.434,0.877,5.145,-2.642,-2.537,pick_drop
-0.099,0.425,0.869,5.145,-2.642,-2.537,pick_drop
-0.099,0.425,0.869,4.567,-3.237,-1.347,pick_drop
-0.088,0.38,0.821,4.567,-3.237,-1.347,pick_drop
-0.088,0.38,0.821,3.395,5.267,0.385,pick_drop
